993.356	1092.29	1191.22	83.4864	95.2479	95.5293	20.1668	20.2315	20.1961
993.364	1092.3	1191.23	83.8133	95.6355	95.9184	20.1684	20.234	20.1981
993.371	1092.3	1191.24	84.1404	96.0233	96.3077	20.1701	20.2365	20.2
993.379	1092.31	1191.25	84.4677	96.4114	96.6972	20.1718	20.2389	20.202
993.386	1092.32	1191.26	84.7952	96.7997	97.087	20.1735	20.2415	20.204
993.393	1092.33	1191.26	85.1229	97.1882	97.477	20.1753	20.244	20.206
993.401	1092.34	1191.27	85.4508	97.577	97.8673	20.177	20.2465	20.2081
993.408	1092.34	1191.28	85.7789	97.9661	98.2578	20.1787	20.2491	20.2101
993.415	1092.35	1191.29	86.1072	98.3553	98.6486	20.1805	20.2517	20.2122
993.422	1092.36	1191.3	86.4357	98.7448	99.0395	20.1823	20.2542	20.2142
993.43	1092.37	1191.31	86.7644	99.1345	99.4307	20.184	20.2569	20.2163
993.437	1092.38	1191.32	87.0932	99.5244	99.8221	20.1858	20.2595	20.2184
993.444	1092.38	1191.32	87.4223	99.9145	100.214	20.1876	20.2621	20.2205
993.451	1092.39	1191.33	87.7515	100.305	100.606	20.1894	20.2648	20.2226
993.458	1092.4	1191.34	88.0809	100.695	100.998	20.1912	20.2675	20.2248
993.466	1092.41	1191.35	88.4105	101.086	101.39	20.1931	20.2702	20.2269
993.473	1092.42	1191.36	88.7402	101.477	101.782	20.1949	20.2729	20.2291
993.48	1092.42	1191.37	89.0701	101.868	102.175	20.1968	20.2756	20.2312
993.487	1092.43	1191.38	89.4002	102.26	102.568	20.1986	20.2784	20.2334
993.494	1092.44	1191.38	89.7304	102.651	102.961	20.2005	20.2811	20.2356
993.501	1092.45	1191.39	90.0608	103.043	103.354	20.2024	20.2839	20.2378
993.508	1092.45	1191.4	90.3913	103.435	103.748	20.2043	20.2867	20.24
993.515	1092.46	1191.41	90.722	103.827	104.141	20.2062	20.2895	20.2423
993.522	1092.47	1191.42	91.0528	104.219	104.535	20.2081	20.2924	20.2445
993.529	1092.48	1191.43	91.3838	104.612	104.929	20.2101	20.2952	20.2468
993.536	1092.49	1191.43	91.7149	105.004	105.323	20.212	20.2981	20.249
993.543	1092.49	1191.44	92.0462	105.397	105.717	20.214	20.301	20.2513
993.55	1092.5	1191.45	92.3776	105.79	106.112	20.2159	20.3039	20.2536
993.557	1092.51	1191.46	92.7091	106.183	106.506	20.2179	20.3068	20.2559
993.564	1092.52	1191.47	93.0408	106.576	106.901	20.2199	20.3098	20.2583
993.571	1092.52	1191.48	93.3726	106.97	107.296	20.2219	20.3127	20.2606
993.578	1092.53	1191.48	93.7045	107.363	107.691	20.2239	20.3157	20.2629
993.584	1092.54	1191.49	94.0366	107.757	108.086	20.2259	20.3187	20.2653
993.591	1092.55	1191.5	94.3687	108.151	108.482	20.2279	20.3217	20.2677
993.598	1092.55	1191.51	94.701	108.545	108.877	20.23	20.3248	20.2701
993.605	1092.56	1191.52	95.0334	108.939	109.273	20.232	20.3278	20.2725
993.612	1092.57	1191.52	95.3659	109.333	109.669	20.2341	20.3309	20.2749
